"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"CY000176090","LARNACA, CY","2019-08-12","0.01","84",,
"CY000176090","LARNACA, CY","2019-08-13","0.00","85","96","73"
"CY000176090","LARNACA, CY","2019-08-14","0.00","84","92","75"
"CY000176090","LARNACA, CY","2019-08-15","0.00","83","92",
"CY000176090","LARNACA, CY","2019-08-16","0.00","83","94",
"CY000176090","LARNACA, CY","2019-08-17","0.00","84","92","75"
"CY000176090","LARNACA, CY","2019-08-18","0.00","83","90","73"
"CY000176090","LARNACA, CY","2019-08-19","0.00","82",,"75"
"CY000176090","LARNACA, CY","2019-08-20","0.00","83",,"75"
"CY000176090","LARNACA, CY","2019-08-21","0.00","85","95",
"CY000176090","LARNACA, CY","2019-08-22","0.00","84","91",
"CY000176090","LARNACA, CY","2019-08-23","0.00","88",,"78"
"CY000176090","LARNACA, CY","2019-08-24","0.00","87","95",
"CY000176090","LARNACA, CY","2019-08-25","0.00","85","94","74"
"CY000176090","LARNACA, CY","2019-08-26","0.00","84","94",
"CY000176090","LARNACA, CY","2019-08-27","0.00","85","94","72"
"CY000176090","LARNACA, CY","2019-08-28","0.00","85","93","76"
"CY000176090","LARNACA, CY","2019-08-29","0.00","86",,"74"
"CY000176090","LARNACA, CY","2019-08-30","0.00","87","97","75"
"CY000176090","LARNACA, CY","2019-08-31","0.00","87",,"76"
"CY000176090","LARNACA, CY","2019-09-01","0.00","86",,
"CY000176090","LARNACA, CY","2019-09-02","0.00","83",,
"CY000176090","LARNACA, CY","2019-09-03","0.00","82",,"73"
"CY000176090","LARNACA, CY","2019-09-04","0.00","82",,"73"
"CY000176090","LARNACA, CY","2019-09-05","0.00","82",,"73"
"CY000176090","LARNACA, CY","2019-09-06","0.00","83",,"75"
"CY000176090","LARNACA, CY","2019-09-07","0.00","83","90",
"CY000176090","LARNACA, CY","2019-09-08","0.00","83",,"74"
"CY000176090","LARNACA, CY","2019-09-09",,"83",,
"CY000176090","LARNACA, CY","2019-09-10","0.00","81","90","73"
"CY000176090","LARNACA, CY","2019-09-11","0.00","81",,"73"
"CY000176090","LARNACA, CY","2019-09-12","0.00","83",,"73"
"CY000176090","LARNACA, CY","2019-09-13","0.00","82","91","71"
"CY000176090","LARNACA, CY","2019-09-14","0.00","80",,
"CY000176090","LARNACA, CY","2019-09-15","0.00","77",,
"CY000176090","LARNACA, CY","2019-09-16","0.38","79","88","70"
"CY000176090","LARNACA, CY","2019-09-17","0.00","79","88","67"
"CY000176090","LARNACA, CY","2019-09-18",,"80","91",
"CY000176090","LARNACA, CY","2019-09-19","0.00","82",,"70"
"CY000176090","LARNACA, CY","2019-09-20","0.00","80","90","69"
"CY000176090","LARNACA, CY","2019-09-21","0.00","78",,
"CY000176090","LARNACA, CY","2019-09-22","0.00","79","88",
"CY000176090","LARNACA, CY","2019-09-23","0.00","79",,"70"
"CY000176090","LARNACA, CY","2019-09-24","0.00","78","87","66"
"CY000176090","LARNACA, CY","2019-09-25","0.00","77","85","67"
"CY000176090","LARNACA, CY","2019-09-26","0.00","79",,"70"
"CY000176090","LARNACA, CY","2019-09-27","0.00","79","87","72"
"CY000176090","LARNACA, CY","2019-09-28","0.00","80",,
"CY000176090","LARNACA, CY","2019-09-29","0.00","80","88","71"
"CY000176090","LARNACA, CY","2019-09-30","0.00","78","88",
"CY000176090","LARNACA, CY","2019-10-01","0.01","78","87",
"CY000176090","LARNACA, CY","2019-10-02","0.00","77","88",
"CY000176090","LARNACA, CY","2019-10-03","0.00","76","87","66"
"CY000176090","LARNACA, CY","2019-10-04","0.00","77","85","68"
"CY000176090","LARNACA, CY","2019-10-05","0.00","77",,"66"
"CY000176090","LARNACA, CY","2019-10-06","0.00","78",,
"CY000176090","LARNACA, CY","2019-10-07","0.00","75","85","63"
"CY000176090","LARNACA, CY","2019-10-08","0.00","76",,
"CY000176090","LARNACA, CY","2019-10-09","0.00","78",,"69"
"CY000176090","LARNACA, CY","2019-10-10","0.00","77","86","65"
"CY000176090","LARNACA, CY","2019-10-11","0.00","76","86","64"
"CY000176090","LARNACA, CY","2019-10-12","0.00","81","94",
"CY000176090","LARNACA, CY","2019-10-13","0.00","83","94","73"
"CY000176090","LARNACA, CY","2019-10-14","0.00","83",,"78"
"CY000176090","LARNACA, CY","2019-10-15","0.06","82","92","75"
"CY000176090","LARNACA, CY","2019-10-16","0.01","80","91","72"
"CY000176090","LARNACA, CY","2019-10-17","0.00","76",,"69"
"CY000176090","LARNACA, CY","2019-10-18","0.00","77","85","69"
"CY000176090","LARNACA, CY","2019-10-19","0.00","76","85","66"
"CY000176090","LARNACA, CY","2019-10-20","0.00","73","83",
"CY000176090","LARNACA, CY","2019-10-21","0.14","74","83","65"
"CY000176090","LARNACA, CY","2019-10-22","0.00","71","83","64"
"CY000176090","LARNACA, CY","2019-10-23","0.00","73","81","66"
"CY000176090","LARNACA, CY","2019-10-24",,"71","76",
"CY000176090","LARNACA, CY","2019-10-25","0.08","72",,"65"
"CY000176090","LARNACA, CY","2019-10-26","0.00","75","86","68"
"CY000176090","LARNACA, CY","2019-10-27","0.00","70",,
"CY000176090","LARNACA, CY","2019-10-28","1.24","65","74",
"CY000176090","LARNACA, CY","2019-10-29","0.01","69",,"59"
"CY000176090","LARNACA, CY","2019-10-30","0.00","71","81","63"
"CY000176090","LARNACA, CY","2019-10-31","0.00","70","80",
"CY000176090","LARNACA, CY","2019-11-01","0.00","68",,
"CY000176090","LARNACA, CY","2019-11-02","0.19","69",,"62"
"CY000176090","LARNACA, CY","2019-11-03","0.00","69","79",
"CY000176090","LARNACA, CY","2019-11-04","0.00","70",,
"CY000176090","LARNACA, CY","2019-11-05","0.00","72","82","64"
"CY000176090","LARNACA, CY","2019-11-06","0.00","73",,
"CY000176090","LARNACA, CY","2019-11-07","0.00","72",,
"CY000176090","LARNACA, CY","2019-11-08","0.00","73",,"65"
"CY000176090","LARNACA, CY","2019-11-09","0.00","74",,
"CY000176090","LARNACA, CY","2019-11-10","0.00","74",,"67"
"CY000176090","LARNACA, CY","2019-11-11","0.00","74",,"66"
"CY000176090","LARNACA, CY","2019-11-12","0.00","72",,
"CY000176090","LARNACA, CY","2019-11-13","0.00","72","81","63"
"CY000176090","LARNACA, CY","2019-11-14","0.00","74","81","68"
"CY000176090","LARNACA, CY","2019-11-15","0.00","72","78","68"
"CY000176090","LARNACA, CY","2019-11-16","0.04","71","80",
"CY000176090","LARNACA, CY","2019-11-17","0.00","70","81",
"CY000176090","LARNACA, CY","2019-11-18","0.00","65","76",
"CY000176090","LARNACA, CY","2019-11-19","0.00","64","76",
"CY000176090","LARNACA, CY","2019-11-20","0.00","64",,"53"
"CY000176090","LARNACA, CY","2019-11-21","0.00","64","74",
"CY000176090","LARNACA, CY","2019-11-22","0.00","64","74",
"CY000176090","LARNACA, CY","2019-11-23","0.00","64","73",
"CY000176090","LARNACA, CY","2019-11-24","0.00","63",,
"CY000176090","LARNACA, CY","2019-11-25","0.00","66","73",
"CY000176090","LARNACA, CY","2019-11-26","0.00","69",,"59"
"CY000176090","LARNACA, CY","2019-11-27","0.03","64",,
"CY000176090","LARNACA, CY","2019-11-28","0.02","63",,"54"
"CY000176090","LARNACA, CY","2019-11-29","0.00","66",,
"CY000176090","LARNACA, CY","2019-11-30","0.00","67","75",
"CY000176090","LARNACA, CY","2019-12-01","0.00","65","76","54"
"CY000176090","LARNACA, CY","2019-12-02","0.00","61","72",
"CY000176090","LARNACA, CY","2019-12-03","0.00","61","73","53"
"CY000176090","LARNACA, CY","2019-12-04","0.00","62","72","53"
"CY000176090","LARNACA, CY","2019-12-05","0.00","61","69",
"CY000176090","LARNACA, CY","2019-12-06","0.00","57","67","49"
"CY000176090","LARNACA, CY","2019-12-07","0.00","58","68","49"
"CY000176090","LARNACA, CY","2019-12-08","0.00","59",,"48"
"CY000176090","LARNACA, CY","2019-12-09","0.01","56","65",
"CY000176090","LARNACA, CY","2019-12-10","0.18","59",,
"CY000176090","LARNACA, CY","2019-12-11","0.61","62",,
"CY000176090","LARNACA, CY","2019-12-12","2.88","58","64",
"CY000176090","LARNACA, CY","2019-12-13","0.75","60",,"51"
"CY000176090","LARNACA, CY","2019-12-14","0.23","58","63",
"CY000176090","LARNACA, CY","2019-12-15","1.90","59",,"53"
"CY000176090","LARNACA, CY","2019-12-16","0.06","60",,"52"
"CY000176090","LARNACA, CY","2019-12-17","0.00","60","72",
"CY000176090","LARNACA, CY","2019-12-18","0.00","59",,"50"
"CY000176090","LARNACA, CY","2019-12-19","0.01","58",,"49"
"CY000176090","LARNACA, CY","2019-12-20","0.02","57",,"50"
"CY000176090","LARNACA, CY","2019-12-21","0.02","58","69",
"CY000176090","LARNACA, CY","2019-12-22","0.00","59",,"53"
"CY000176090","LARNACA, CY","2019-12-23","0.01","62",,"51"
"CY000176090","LARNACA, CY","2019-12-24","0.30","61","68",
"CY000176090","LARNACA, CY","2019-12-25","0.34","57","65","52"
"CY000176090","LARNACA, CY","2019-12-26","0.06","54","61",
"CY000176090","LARNACA, CY","2019-12-27","0.36","56",,
"CY000176090","LARNACA, CY","2019-12-28","0.01","55",,"46"
"CY000176090","LARNACA, CY","2019-12-29","0.25","56",,"50"
"CY000176090","LARNACA, CY","2019-12-30","0.97","58","63",
"CY000176090","LARNACA, CY","2019-12-31","0.46","55",,
"CY000176090","LARNACA, CY","2020-01-01","0.01","54",,"45"
"CY000176090","LARNACA, CY","2020-01-02","0.43","55","61","49"
"CY000176090","LARNACA, CY","2020-01-03","0.70","53",,
"CY000176090","LARNACA, CY","2020-01-04","0.42","54","62",
"CY000176090","LARNACA, CY","2020-01-05","0.02","56","63",
"CY000176090","LARNACA, CY","2020-01-06","0.25","60","65","48"
"CY000176090","LARNACA, CY","2020-01-07","0.49","55","62",
"CY000176090","LARNACA, CY","2020-01-08","0.48","52","60",
"CY000176090","LARNACA, CY","2020-01-09","0.14","54",,"48"
"CY000176090","LARNACA, CY","2020-01-10","0.00","53","63",
"CY000176090","LARNACA, CY","2020-01-11","0.00","51","63",
"CY000176090","LARNACA, CY","2020-01-12","0.00","54","65",
"CY000176090","LARNACA, CY","2020-01-13","0.00","56","65","48"
"CY000176090","LARNACA, CY","2020-01-14","0.00","54","64",
"CY000176090","LARNACA, CY","2020-01-15","0.08","57","64","48"
"CY000176090","LARNACA, CY","2020-01-16","0.00","57","63","53"
"CY000176090","LARNACA, CY","2020-01-17","0.64","55","58","53"
"CY000176090","LARNACA, CY","2020-01-18","0.00","53",,
"CY000176090","LARNACA, CY","2020-01-19",,"52","58",
"CY000176090","LARNACA, CY","2020-01-20","0.02","51","58",
"CY000176090","LARNACA, CY","2020-01-21","0.00","51","60",
"CY000176090","LARNACA, CY","2020-01-22","0.00","50","61","42"
"CY000176090","LARNACA, CY","2020-01-23","0.00","53","64","38"
"CY000176090","LARNACA, CY","2020-01-24","0.03","49","56",
"CY000176090","LARNACA, CY","2020-01-25","0.00","48",,"38"
"CY000176090","LARNACA, CY","2020-01-26","0.00","53",,"40"
"CY000176090","LARNACA, CY","2020-01-27","0.00","55","65","46"
"CY000176090","LARNACA, CY","2020-01-28","0.00","55",,
"CY000176090","LARNACA, CY","2020-01-29","0.01","56",,"46"
"CY000176090","LARNACA, CY","2020-01-30","0.00","57",,"49"
"CY000176090","LARNACA, CY","2020-01-31","0.17","55",,
"CY000176090","LARNACA, CY","2020-02-01","0.00","55","67","41"
"CY000176090","LARNACA, CY","2020-02-02","0.00","53",,"44"
"CY000176090","LARNACA, CY","2020-02-03","0.00","54",,"46"
"CY000176090","LARNACA, CY","2020-02-04","0.00","58",,"46"
"CY000176090","LARNACA, CY","2020-02-05","0.10","63",,"58"
"CY000176090","LARNACA, CY","2020-02-06","0.01","62","69",
"CY000176090","LARNACA, CY","2020-02-07","0.31","54","61",
"CY000176090","LARNACA, CY","2020-02-08","0.20","49","58",
"CY000176090","LARNACA, CY","2020-02-09","0.00","42",,"34"
"CY000176090","LARNACA, CY","2020-02-10","0.00","43","54","33"
"CY000176090","LARNACA, CY","2020-02-11","0.00","46",,"35"
"CY000176090","LARNACA, CY","2020-02-12","0.01","54",,"49"
"CY000176090","LARNACA, CY","2020-02-13","0.26","56",,
"CY000176090","LARNACA, CY","2020-02-14","0.00","53","58","48"
"CY000176090","LARNACA, CY","2020-02-15","0.00","56","61",
"CY000176090","LARNACA, CY","2020-02-16","0.00","56",,
"CY000176090","LARNACA, CY","2020-02-17","0.00","55",,
"CY000176090","LARNACA, CY","2020-02-18","0.00","58",,"46"
"CY000176090","LARNACA, CY","2020-02-19","0.05","57","63",
"CY000176090","LARNACA, CY","2020-02-20","0.00","58","67","47"
"CY000176090","LARNACA, CY","2020-02-21",,"56",,
"CY000176090","LARNACA, CY","2020-02-22","0.02","55","63","44"
"CY000176090","LARNACA, CY","2020-02-23","0.13","57",,"49"
"CY000176090","LARNACA, CY","2020-02-24","0.17","59","67","53"
"CY000176090","LARNACA, CY","2020-02-25","0.27","60","72",
"CY000176090","LARNACA, CY","2020-02-26","0.00","58",,"47"
"CY000176090","LARNACA, CY","2020-02-27","0.00","58","67","46"
"CY000176090","LARNACA, CY","2020-02-28","0.01","62",,"55"
"CY000176090","LARNACA, CY","2020-02-29","0.00","56","66",
"CY000176090","LARNACA, CY","2020-03-01","0.09","58","69","44"
"CY000176090","LARNACA, CY","2020-03-02","0.00","57","66","46"
"CY000176090","LARNACA, CY","2020-03-03","0.00","58",,"51"
"CY000176090","LARNACA, CY","2020-03-04","0.02","61",,"51"
"CY000176090","LARNACA, CY","2020-03-05","0.00","62","68","55"
"CY000176090","LARNACA, CY","2020-03-06","0.02","60",,
"CY000176090","LARNACA, CY","2020-03-07","0.22","61",,
"CY000176090","LARNACA, CY","2020-03-08","0.00","60","68","51"
"CY000176090","LARNACA, CY","2020-03-09","0.01","63",,"53"
"CY000176090","LARNACA, CY","2020-03-10","0.00","60",,
"CY000176090","LARNACA, CY","2020-03-11","0.00","61",,
"CY000176090","LARNACA, CY","2020-03-12","0.00","66","72","58"
"CY000176090","LARNACA, CY","2020-03-13",,"62",,
"CY000176090","LARNACA, CY","2020-03-14",,"63","75",
"CY000176090","LARNACA, CY","2020-03-15","0.01","62",,"55"
"CY000176090","LARNACA, CY","2020-03-16","0.00","61","69","52"
"CY000176090","LARNACA, CY","2020-03-17","0.11","54","61",
"CY000176090","LARNACA, CY","2020-03-18","0.20","53","61","42"
"CY000176090","LARNACA, CY","2020-03-19","0.00","49",,"43"
"CY000176090","LARNACA, CY","2020-03-20","0.14","52",,"39"
"CY000176090","LARNACA, CY","2020-03-21","0.08","54","65","46"
"CY000176090","LARNACA, CY","2020-03-22","0.00","57",,
"CY000176090","LARNACA, CY","2020-03-23","0.00","56","65","46"
"CY000176090","LARNACA, CY","2020-03-24","0.00","61","72","49"
"CY000176090","LARNACA, CY","2020-03-25","0.00","61",,"50"
"CY000176090","LARNACA, CY","2020-03-26","0.01","62","71","53"
"CY000176090","LARNACA, CY","2020-03-27","0.00","65",,
"CY000176090","LARNACA, CY","2020-03-28","0.02","62",,
"CY000176090","LARNACA, CY","2020-03-29","0.00","61","70",
"CY000176090","LARNACA, CY","2020-03-30","0.02","61","69","48"
"CY000176090","LARNACA, CY","2020-03-31","0.02","64","72",
"CY000176090","LARNACA, CY","2020-04-01","0.00","64",,
"CY000176090","LARNACA, CY","2020-04-02","0.13","61",,"48"
"CY000176090","LARNACA, CY","2020-04-03","0.00","63",,
"CY000176090","LARNACA, CY","2020-04-04","0.00","62","70","50"
"CY000176090","LARNACA, CY","2020-04-05","0.00","67",,
"CY000176090","LARNACA, CY","2020-04-06","0.00","63","72","54"
"CY000176090","LARNACA, CY","2020-04-07","0.01","63","70",
"CY000176090","LARNACA, CY","2020-04-08","0.00","60",,
"CY000176090","LARNACA, CY","2020-04-09","0.03","57",,"48"
"CY000176090","LARNACA, CY","2020-04-10","0.22","57",,"48"
"CY000176090","LARNACA, CY","2020-04-11","0.35","62","74",
"CY000176090","LARNACA, CY","2020-04-12","0.00","62","72","48"
"CY000176090","LARNACA, CY","2020-04-13","0.00","63",,"51"
"CY000176090","LARNACA, CY","2020-04-14","0.00","65","76","53"
"CY000176090","LARNACA, CY","2020-04-15","0.00","64","72","52"
"CY000176090","LARNACA, CY","2020-04-16","0.00","64",,"53"
"CY000176090","LARNACA, CY","2020-04-17","0.00","69",,"57"
"CY000176090","LARNACA, CY","2020-04-18","0.00","69","80","59"
"CY000176090","LARNACA, CY","2020-04-19","0.00","71",,
"CY000176090","LARNACA, CY","2020-04-20","0.00","69","79","55"
"CY000176090","LARNACA, CY","2020-04-21","0.00","66","76","57"
"CY000176090","LARNACA, CY","2020-04-22","0.00","67",,
"CY000176090","LARNACA, CY","2020-04-23","0.00","68","76","56"
"CY000176090","LARNACA, CY","2020-04-24","0.00","65","71",
"CY000176090","LARNACA, CY","2020-04-25","0.01","63","74",
"CY000176090","LARNACA, CY","2020-04-26","0.28","64",,"51"
"CY000176090","LARNACA, CY","2020-04-27","0.01","64","72","53"
"CY000176090","LARNACA, CY","2020-04-28","0.00","65","73","54"
"CY000176090","LARNACA, CY","2020-04-29","0.00","67",,
"CY000176090","LARNACA, CY","2020-04-30","0.00","68","77","57"
"CY000176090","LARNACA, CY","2020-05-01","0.02","67","75",
"CY000176090","LARNACA, CY","2020-05-02","0.26","66","75",
"CY000176090","LARNACA, CY","2020-05-03","0.01","66","74","58"
"CY000176090","LARNACA, CY","2020-05-04","0.00","68",,"61"
"CY000176090","LARNACA, CY","2020-05-05","0.00","67","75",
"CY000176090","LARNACA, CY","2020-05-06","0.00","72","82",
"CY000176090","LARNACA, CY","2020-05-07","0.00","67","74","55"
"CY000176090","LARNACA, CY","2020-05-08","0.00","69",,"62"
"CY000176090","LARNACA, CY","2020-05-09","0.00","72","84",
"CY000176090","LARNACA, CY","2020-05-10","0.00","69","78",
"CY000176090","LARNACA, CY","2020-05-11","0.01","69",,"58"
"CY000176090","LARNACA, CY","2020-05-12","0.00","71",,
"CY000176090","LARNACA, CY","2020-05-13","0.00","72",,"61"
"CY000176090","LARNACA, CY","2020-05-14","0.00","76","86",
"CY000176090","LARNACA, CY","2020-05-15","0.00","87","98","72"
"CY000176090","LARNACA, CY","2020-05-16","0.00","90","100","77"
"CY000176090","LARNACA, CY","2020-05-17","0.00","93","102","81"
"CY000176090","LARNACA, CY","2020-05-18",,"92","103",
"CY000176090","LARNACA, CY","2020-05-19","0.00","91",,
"CY000176090","LARNACA, CY","2020-05-20","0.00","88",,
"CY000176090","LARNACA, CY","2020-05-21","0.00","85","99","73"
"CY000176090","LARNACA, CY","2020-05-22","0.00","78","90",
"CY000176090","LARNACA, CY","2020-05-23","0.00","74","84",
"CY000176090","LARNACA, CY","2020-05-24","0.00","73",,"64"
"CY000176090","LARNACA, CY","2020-05-25","0.00","72","81",
"CY000176090","LARNACA, CY","2020-05-26","0.00","71",,"59"
"CY000176090","LARNACA, CY","2020-05-27","0.00","74","85","62"
"CY000176090","LARNACA, CY","2020-05-28","0.00","72","83",
"CY000176090","LARNACA, CY","2020-05-29","0.00","71",,"58"
"CY000176090","LARNACA, CY","2020-05-30","0.00","71","77","60"
"CY000176090","LARNACA, CY","2020-05-31","0.00","71",,"62"
"CY000176090","LARNACA, CY","2020-06-01","0.00","71","80","62"
"CY000176090","LARNACA, CY","2020-06-02","0.00","73","82",
"CY000176090","LARNACA, CY","2020-06-03","0.00","71","79","59"
"CY000176090","LARNACA, CY","2020-06-04","0.00","71","79","63"
"CY000176090","LARNACA, CY","2020-06-05","0.00","73","81","60"
"CY000176090","LARNACA, CY","2020-06-06","0.00","80",,"64"
"CY000176090","LARNACA, CY","2020-06-07","0.00","81","92","71"
"CY000176090","LARNACA, CY","2020-06-08","0.00","80",,"67"
"CY000176090","LARNACA, CY","2020-06-09","0.00","75","83","66"
"CY000176090","LARNACA, CY","2020-06-10","0.00","76",,
"CY000176090","LARNACA, CY","2020-06-11","0.00","77",,"68"
"CY000176090","LARNACA, CY","2020-06-12","0.00","76",,"62"
"CY000176090","LARNACA, CY","2020-06-13","0.00","76",,"64"
"CY000176090","LARNACA, CY","2020-06-14","0.00","74",,"64"
"CY000176090","LARNACA, CY","2020-06-15","0.00","75",,
"CY000176090","LARNACA, CY","2020-06-16","0.00","77","86","69"
"CY000176090","LARNACA, CY","2020-06-17","0.01","78","88","67"
"CY000176090","LARNACA, CY","2020-06-18","0.00","79","87",
"CY000176090","LARNACA, CY","2020-06-19","0.00","79","89","67"
"CY000176090","LARNACA, CY","2020-06-20","0.00","80",,"69"
"CY000176090","LARNACA, CY","2020-06-21","0.00","78","86","69"
"CY000176090","LARNACA, CY","2020-06-22","0.00","77","85","67"
"CY000176090","LARNACA, CY","2020-06-23","0.00","78",,"71"
"CY000176090","LARNACA, CY","2020-06-24","0.00","77","87","67"
"CY000176090","LARNACA, CY","2020-06-25","0.00","77",,
"CY000176090","LARNACA, CY","2020-06-26","0.00","80","90",
"CY000176090","LARNACA, CY","2020-06-27","0.00","82","92",
"CY000176090","LARNACA, CY","2020-06-28","0.01","80","92",
"CY000176090","LARNACA, CY","2020-06-29","0.02","80","92","72"
"CY000176090","LARNACA, CY","2020-06-30","0.00","79",,"69"
"CY000176090","LARNACA, CY","2020-07-01","0.01","82",,"71"
"CY000176090","LARNACA, CY","2020-07-02","0.00","83",,"72"
"CY000176090","LARNACA, CY","2020-07-03","0.00","82","92",
"CY000176090","LARNACA, CY","2020-07-04","0.00","83","95","69"
"CY000176090","LARNACA, CY","2020-07-05","0.01","82","90","72"
"CY000176090","LARNACA, CY","2020-07-06","0.00","84","92",
"CY000176090","LARNACA, CY","2020-07-07","0.00","84","92",
"CY000176090","LARNACA, CY","2020-07-08","0.00","81","88","72"
"CY000176090","LARNACA, CY","2020-07-09","0.00","82","89","73"
"CY000176090","LARNACA, CY","2020-07-10","0.00","82",,"73"
"CY000176090","LARNACA, CY","2020-07-11","0.00","82","92","73"
"CY000176090","LARNACA, CY","2020-07-12","0.01","83","93","72"
"CY000176090","LARNACA, CY","2020-07-13","0.01","83",,"73"
"CY000176090","LARNACA, CY","2020-07-14","0.00","84","88","75"
"CY000176090","LARNACA, CY","2020-07-15","0.00","84","94",
"CY000176090","LARNACA, CY","2020-07-16","0.00","83",,
"CY000176090","LARNACA, CY","2020-07-17","0.01","80",,
"CY000176090","LARNACA, CY","2020-07-18","0.00","81","88","71"
"CY000176090","LARNACA, CY","2020-07-19","0.00","81","90","71"
"CY000176090","LARNACA, CY","2020-07-20","0.00","85","95","73"
"CY000176090","LARNACA, CY","2020-07-21","0.00","83","94","72"
"CY000176090","LARNACA, CY","2020-07-22","0.00","85",,"73"
"CY000176090","LARNACA, CY","2020-07-23","0.00","85",,"73"
"CY000176090","LARNACA, CY","2020-07-24","0.00","85","97","73"
"CY000176090","LARNACA, CY","2020-07-25","0.01","84","95","72"
"CY000176090","LARNACA, CY","2020-07-26","0.00","84","96","71"
"CY000176090","LARNACA, CY","2020-07-27","0.00","84","94","73"
"CY000176090","LARNACA, CY","2020-07-28","0.00","85",,
"CY000176090","LARNACA, CY","2020-07-29","0.00","85",,"71"
"CY000176090","LARNACA, CY","2020-07-30","0.00","87",,
"CY000176090","LARNACA, CY","2020-07-31","0.00","88","98","80"
"CY000176090","LARNACA, CY","2020-08-01","0.00","87",,
"CY000176090","LARNACA, CY","2020-08-02","0.00","84",,
"CY000176090","LARNACA, CY","2020-08-03","0.00","83","91","74"
"CY000176090","LARNACA, CY","2020-08-04","0.00","85",,"75"
"CY000176090","LARNACA, CY","2020-08-05","0.00","85","96","73"
"CY000176090","LARNACA, CY","2020-08-06","0.01","84","94",
"CY000176090","LARNACA, CY","2020-08-07","0.01","84",,"74"
"CY000176090","LARNACA, CY","2020-08-08","0.01","85","97",
"CY000176090","LARNACA, CY","2020-08-09","0.00","83","90",
"CY000176090","LARNACA, CY","2020-08-10","0.00","81","90","71"
"CY000176090","LARNACA, CY","2020-08-11","0.00","82","90",
"CY000176090","LARNACA, CY","2020-08-12","0.01","83",,"74"
"CY000176090","LARNACA, CY","2020-08-13","0.00","84",,"75"
"CY000176090","LARNACA, CY","2020-08-14","0.00","88",,"76"
"CY000176090","LARNACA, CY","2020-08-15","0.00","88","97",
"CY000176090","LARNACA, CY","2020-08-16","0.00","85","96","73"
"CY000176090","LARNACA, CY","2020-08-17","0.00","85","96","73"
"CY000176090","LARNACA, CY","2020-08-18","0.00","82","96","70"
"CY000176090","LARNACA, CY","2020-08-19","0.00","81",,"71"
"CY000176090","LARNACA, CY","2020-08-20","0.00","81","90","71"
"CY000176090","LARNACA, CY","2020-08-21","0.00","82",,"73"
"CY000176090","LARNACA, CY","2020-08-22","0.00","85","97","75"
"CY000176090","LARNACA, CY","2020-08-23","0.00","86","95","77"
"CY000176090","LARNACA, CY","2020-08-24","0.00","86",,"76"
"CY000176090","LARNACA, CY","2020-08-25","0.00","86","95","77"
"CY000176090","LARNACA, CY","2020-08-26","0.00","83",,"74"
"CY000176090","LARNACA, CY","2020-08-27","0.00","83",,
"CY000176090","LARNACA, CY","2020-08-28","0.00","82","90",
"CY000176090","LARNACA, CY","2020-08-29","0.00","84",,"73"
"CY000176090","LARNACA, CY","2020-08-30","0.00","87",,"73"
"CY000176090","LARNACA, CY","2020-08-31","0.00","88","102",
"CY000176090","LARNACA, CY","2020-09-01","0.00","84","92","73"
"CY000176090","LARNACA, CY","2020-09-02","0.00","85","92","77"
"CY000176090","LARNACA, CY","2020-09-03","0.00","87",,"77"
"CY000176090","LARNACA, CY","2020-09-04","0.00","89","101",
"CY000176090","LARNACA, CY","2020-09-05","0.01","84","97","72"
"CY000176090","LARNACA, CY","2020-09-06","0.00","82","90","73"
"CY000176090","LARNACA, CY","2020-09-07","0.00","84",,"75"
"CY000176090","LARNACA, CY","2020-09-08","0.00","87","99","75"
"CY000176090","LARNACA, CY","2020-09-09","0.00","86",,"75"
"CY000176090","LARNACA, CY","2020-09-10","0.00","90",,
"CY000176090","LARNACA, CY","2020-09-11","0.00","85",,"73"
"CY000176090","LARNACA, CY","2020-09-12","0.00","83","91","73"
"CY000176090","LARNACA, CY","2020-09-13","0.00","84","92",
"CY000176090","LARNACA, CY","2020-09-14","0.00","83","90","75"
"CY000176090","LARNACA, CY","2020-09-15","0.00","82","92","71"
"CY000176090","LARNACA, CY","2020-09-16","0.00","83",,
"CY000176090","LARNACA, CY","2020-09-17","0.00","83","93","73"
"CY000176090","LARNACA, CY","2020-09-18","0.00","82","90","73"
"CY000176090","LARNACA, CY","2020-09-19","0.00","83","95",
"CY000176090","LARNACA, CY","2020-09-20","0.00","82","90",
"CY000176090","LARNACA, CY","2020-09-21","0.00","81","90",
"CY000176090","LARNACA, CY","2020-09-22","0.00","82","90","75"
"CY000176090","LARNACA, CY","2020-09-23","0.00","81","91","71"
"CY000176090","LARNACA, CY","2020-09-24","0.00","80","90","71"
"CY000176090","LARNACA, CY","2020-09-25","0.00","80","90","70"
"CY000176090","LARNACA, CY","2020-09-26","0.00","79","88","70"
"CY000176090","LARNACA, CY","2020-09-27","0.00","80","90",
"CY000176090","LARNACA, CY","2020-09-28","0.00","83","93","73"
"CY000176090","LARNACA, CY","2020-09-29","0.01","86","97",
"CY000176090","LARNACA, CY","2020-09-30","0.00","82","95",
"CY000176090","LARNACA, CY","2020-10-01","0.00","76","86",
"CY000176090","LARNACA, CY","2020-10-02","0.00","76","85",
"CY000176090","LARNACA, CY","2020-10-03","0.00","77","87","68"
"CY000176090","LARNACA, CY","2020-10-04","0.00","78","88","69"
"CY000176090","LARNACA, CY","2020-10-05","0.00","78","90","66"
"CY000176090","LARNACA, CY","2020-10-06","0.00","79","91",
